23.810722,90.421285
23.811537,90.414923
23.809578,90.413561
23.806202,90.416099
23.804747,90.406746
23.801566,90.406344
23.801306,90.40234
23.796951,90.401413
23.796069,90.397474
23.786599,90.396955
23.786296,90.39985
23.777954,90.397795
23.773722,90.397742
23.774717,90.405199
23.7713,90.417893
23.768512,90.424333
23.781047,90.427159
23.810722,90.421285
